MaPhim,NgayPhatHanh,NamPhatHanh,DiemDanhGiaTB,SoLuotDanhGia,DuSoLuotDanhGia,DoPhoBien,ThoiLuong,ThoiLuongAPI,ThoiLuongPhanTich,NguonThoiLuong,NganSach,NganSachAPI,NganSachPhanTich,NguonNganSach,DoanhThu,DoanhThuAPI,DoanhThuPhanTich,NguonDoanhThu,LoiNhuan,TySuatDoanhThuNganSach,CoThoiLuong,CoNganSach,CoDoanhThu,ThoiLuongBatThuong,NhomDiemDanhGia,NhomDoPhoBien,NhomThoiLuong,NhomDoanhThu
636282,2020-11-25,2020,7.9,15,True,3.538,124.0,,124,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Dai,nan
343059,2015-06-26,2015,4.5,15,True,2.376,114.0,,114,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
527436,2018-06-27,2018,8.767,15,True,3.524,121.0,,121,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Dai,nan
52419,2006-07-20,2006,5.533,15,True,2.846,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
348613,2015-02-05,2015,7.133,15,True,4.908,120.0,,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Dai,nan
49202,2002-09-13,2002,6.1,15,True,5.991,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
468892,2017-08-01,2017,4.533,15,True,6.044,133.0,,133,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Dai,nan
52421,2011-02-24,2011,6.7,15,True,3.412,111.0,,111,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
65681,2010-10-28,2010,6.667,15,True,0.906,42.0,42,42,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
106505,2008-07-25,2008,5.267,15,True,0.909,75.0,,75,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
369553,2015-12-03,2015,6.3,15,True,3.375,98.0,,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
133476,2013-04-10,2013,5.467,15,True,4.498,107.0,,107,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
300498,2014-11-13,2014,7.0,15,True,2.85,108.0,,108,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
26998,2004-04-07,2004,6.767,15,True,1.497,70.0,,70,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
8943,2008-05-23,2008,6.1,15,True,3.318,98.0,,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
428481,2017-01-21,2017,5.867,15,True,0.925,97.0,,97,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
52061,2007-08-08,2007,6.5,15,True,2.122,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
283671,2014-08-07,2014,5.1,15,True,4.481,85.0,,85,Gốc,10000000.0,,10000000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Cao,Ngan,nan
569267,2019-12-26,2019,6.9,15,True,7.536,132.0,,132,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
345674,2016-12-23,2016,4.2,15,True,3.24,128.0,,128,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Dai,nan
87481,2001-09-07,2001,6.7,15,True,3.378,114.0,,114,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
869724,2021-09-30,2021,5.533,15,True,3.139,156.0,,156,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
649177,2019-12-20,2019,6.4,15,True,1.431,111.0,,111,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
77823,2004-09-17,2004,6.4,15,True,6.457,123.0,,123,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
715253,2023-01-18,2023,7.567,15,True,6.557,132.0,,132,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Dai,nan
65318,2003-11-14,2003,5.9,15,True,1.694,110.0,,110,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
100702,2011-08-04,2011,5.4,15,True,1.872,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
640275,2019-12-13,2019,6.286,14,True,3.014,131.0,,131,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
927286,2022-02-17,2022,5.9,14,True,3.487,22.0,,22,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
241761,2000-10-14,2000,6.214,14,True,1.193,119.0,,119,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
380254,2016-01-27,2016,7.3,14,True,2.877,117.0,,117,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
241885,2013-11-06,2013,6.036,14,True,2.568,99.0,,99,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
52578,2007-02-08,2007,5.7,14,True,6.882,103.0,,103,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
723640,2021-04-30,2021,6.8,14,True,6.135,115.0,,115,Gốc,,,,Không có,114000000.0,,114000000,Gốc,,,True,False,True,False,Trung binh,Cao,Dai,Cao
14152,2005-09-06,2005,4.5,14,True,2.077,87.0,,87,Gốc,20000000.0,,20000000,Gốc,,,,Không có,,,True,True,False,False,Thap,Trung binh,Ngan,nan
40228,2007-02-15,2007,6.75,14,True,4.109,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
107540,2006-03-16,2006,4.3,14,True,9.913,104.0,,104,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Trung binh,nan
64846,2011-01-22,2011,5.5,14,True,3.581,107.0,,107,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
27027,2000-08-12,2000,6.036,14,True,8.071,93.0,,93,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
52435,2008-10-23,2008,5.9,14,True,6.366,119.0,,119,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
543294,2018-08-17,2018,7.0,14,True,1.217,101.0,,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
421483,2016-07-23,2016,6.4,14,True,0.791,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
1112175,2023-07-06,2023,6.929,14,True,11.189,117.0,,117,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
58365,2010-12-03,2010,4.4,14,True,3.242,119.0,,119,Gốc,10000000.0,,10000000,Gốc,,,,Không có,,,True,True,False,False,Thap,Cao,Dai,nan
57395,2010-09-24,2010,7.214,14,True,2.875,125.0,,125,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
46711,2010-07-09,2010,6.143,14,True,3.848,83.0,,83,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
481933,2017-09-22,2017,1.6,14,True,0.965,98.0,,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
19793,2004-10-22,2004,6.2,14,True,2.545,118.0,,118,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
399905,2015-09-27,2015,4.1,14,True,66.783,110.0,,110,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Dai,nan
94555,2012-01-05,2012,6.429,14,True,3.47,120.0,,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
1089654,2023-07-02,2023,7.0,14,True,42.942,168.0,,168,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
91237,2008-09-18,2008,4.5,14,True,2.457,117.0,,117,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
417770,2016-09-15,2016,6.0,14,True,2.104,124.0,,124,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
404486,2016-06-02,2016,7.1,14,True,2.223,76.0,,76,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
155049,2007-04-12,2007,6.3,14,True,2.04,106.0,,106,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
163971,2007-07-11,2007,6.2,14,True,2.633,111.0,,111,Gốc,,,,Không có,3898774.0,,3898774,Gốc,,,True,False,True,False,Trung binh,Trung binh,Dai,Trung binh
57264,2010-04-08,2010,5.214,14,True,1.681,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
72219,2007-10-23,2007,6.4,14,True,1.738,101.0,,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
403580,2016-04-29,2016,6.6,14,True,1.875,119.0,,119,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
636291,2020-06-18,2020,6.9,14,True,4.158,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
325602,2014-10-30,2014,6.8,14,True,0.677,106.0,,106,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
288931,2014-09-19,2014,7.6,14,True,1.485,88.0,,88,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
413740,2016-08-25,2016,7.6,14,True,2.707,103.0,,103,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Trung binh,nan
601131,2019-06-11,2019,6.714,14,True,3.115,90.0,,90,Gốc,,,,Không có,1442504.0,,1442504,Gốc,,,True,False,True,False,Trung binh,Trung binh,Trung binh,Thap
618010,2019-12-20,2019,6.9,14,True,3.817,117.0,,117,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
499646,2018-03-15,2018,7.6,14,True,1.593,123.0,,123,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
546493,2018-11-08,2018,8.286,14,True,1.861,122.0,,122,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
43565,2007-07-25,2007,5.536,14,True,4.733,95.0,,95,Gốc,3000000.0,,3000000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Cao,Trung binh,nan
748687,2020-11-06,2020,5.286,14,True,1.362,118.0,,118,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
129404,2009-03-28,2009,7.286,14,True,0.6,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
619173,2019-09-20,2019,6.857,14,True,2.222,128.0,,128,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
76435,2011-03-31,2011,6.321,14,True,2.691,118.0,,118,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
39498,2000-07-29,2000,4.821,14,True,2.886,97.0,,97,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
59866,2010-11-18,2010,5.1,14,True,5.485,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
390841,2016-03-11,2016,6.286,14,True,0.793,,93,93,API,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
54201,2009-02-05,2009,5.7,14,True,2.979,102.0,,102,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
452714,2017-05-09,2017,7.214,14,True,1.941,109.0,,109,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
61128,2007-10-18,2007,7.0,14,True,5.432,112.0,,112,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
184614,2011-07-08,2011,7.5,14,True,2.471,90.0,,90,Gốc,8263717.0,,8263717,Gốc,52587293.0,,52587293,Gốc,44323576,6.3636367266691245,True,True,True,False,Cao,Trung binh,Trung binh,Cao
118984,2011-06-09,2011,6.143,14,True,3.28,97.0,,97,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
387837,2015-05-27,2015,5.0,14,True,1.493,89.0,89,89,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
731679,2020-10-16,2020,7.2,14,True,1.214,50.0,50,50,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
82406,2007-10-31,2007,6.071,14,True,4.136,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
875279,2022-10-13,2022,6.0,14,True,5.789,82.0,,82,Gốc,,,,Không có,9692.0,,9692,Gốc,,,True,False,True,False,Trung binh,Cao,Ngan,Thap
45305,2004-06-03,2004,5.8,13,True,3.555,96.0,,96,Gốc,,,,Không có,354641.0,,354641,Gốc,,,True,False,True,False,Trung binh,Cao,Trung binh,Thap
88016,2002-10-18,2002,5.8,13,True,2.518,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
724108,2020-07-01,2020,7.7,13,True,13.029,78.0,,78,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
804725,2022-12-24,2022,5.4,13,True,4.571,107.0,,107,Gốc,,,,Không có,62655572.0,,62655572,Gốc,,,True,False,True,False,Trung binh,Cao,Dai,Cao
220488,2013-09-17,2013,4.5,13,True,3.324,114.0,,114,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Dai,nan
224896,2013-10-25,2013,6.8,13,True,1.708,93.0,,93,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
38019,2005-09-10,2005,6.308,13,True,1.634,129.0,,129,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
94820,2011-02-12,2011,5.5,13,True,2.409,85.0,,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
630044,2020-12-02,2020,4.423,13,True,8.351,129.0,,129,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Dai,nan
208874,2005-10-07,2005,6.5,13,True,4.212,129.0,,129,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
358451,2015-08-28,2015,6.7,13,True,4.736,130.0,,130,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
725405,2020-07-09,2020,7.5,13,True,14.925,61.0,61,61,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
39560,2010-04-15,2010,4.5,13,True,2.042,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
49203,2005-09-07,2005,5.423,13,True,8.063,115.0,,115,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
127613,2000-04-29,2000,4.6,13,True,3.432,104.0,,104,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Trung binh,nan
92513,2007-02-08,2007,6.308,13,True,2.706,97.0,,97,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
52420,2006-07-27,2006,5.6,13,True,4.715,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
52416,2006-08-03,2006,5.462,13,True,4.422,93.0,,93,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
572703,2019-10-17,2019,7.0,13,True,3.753,112.0,,112,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
541057,2018-08-03,2018,6.385,13,True,5.051,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
55906,2006-08-31,2006,6.423,13,True,3.406,117.0,,117,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
118170,2000-07-15,2000,5.6,13,True,4.102,95.0,,95,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
556080,2017-08-15,2017,9.0,13,True,1.176,5.0,,5,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
308264,2014-12-05,2014,5.5,13,True,2.262,120.0,,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
792718,2017-12-16,2017,7.3,13,True,1.988,68.0,,68,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
393985,2016-05-19,2016,8.0,13,True,2.179,120.0,,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
57474,2004-08-06,2004,5.808,13,True,7.687,104.0,,104,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
852663,2020-05-30,2020,6.7,13,True,7.468,45.0,,45,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
680765,2020-03-05,2020,6.0,13,True,3.515,85.0,,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
977155,2023-02-01,2023,5.077,13,True,5.211,87.0,,87,Gốc,23316420.0,,23316420,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Cao,Ngan,nan
741602,2023-03-09,2023,5.308,13,True,3.655,111.0,,111,Gốc,,,,Không có,9605591.0,,9605591,Gốc,,,True,False,True,False,Trung binh,Cao,Dai,Trung binh
446076,2017-03-31,2017,6.0,13,True,3.611,112.0,,112,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
272431,2010-10-07,2010,4.8,13,True,2.135,111.0,,111,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
18383,2006-03-26,2006,6.462,13,True,2.534,110.0,,110,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
254011,2014-01-29,2014,5.8,13,True,4.051,107.0,,107,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
731684,2022-04-22,2022,6.846,13,True,3.208,108.0,,108,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
717090,2022-11-30,2022,5.6,13,True,5.894,112.0,,112,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
865463,2021-03-01,2021,7.269,13,True,56.437,70.0,70,70,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
21704,2005-01-01,2005,4.5,13,True,1.591,87.0,,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
451914,2017-04-26,2017,7.308,13,True,6.779,115.0,,115,Gốc,8540000.0,,8540000,Gốc,,,,Không có,,,True,True,False,False,Cao,Cao,Dai,nan
599333,2022-03-23,2022,6.538,13,True,4.403,119.0,,119,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
133756,2013-01-19,2013,7.385,13,True,2.421,108.0,,108,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
599331,2021-11-17,2021,6.2,13,True,3.044,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
22809,2008-07-19,2008,5.0,13,True,3.634,99.0,,99,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Trung binh,nan
869990,2021-09-01,2021,6.8,13,True,1.913,82.0,82,82,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
50179,2001-10-25,2001,5.5,13,True,2.794,80.0,,80,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
284301,2014-09-26,2014,6.9,13,True,2.698,89.0,,89,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
660039,2019-12-30,2019,3.4,13,True,0.6,93.0,93,93,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
133983,2012-09-20,2012,7.0,13,True,5.044,115.0,,115,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
79992,2011-10-13,2011,6.538,13,True,6.369,115.0,,115,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
70829,2010-12-29,2010,4.7,13,True,5.467,100.0,,100,Gốc,13400000.0,,13400000,Gốc,16700000.0,,16700000,Gốc,3300000,1.2462686567164178,True,True,True,False,Thap,Cao,Trung binh,Trung binh
286716,2010-01-05,2010,7.1,13,True,1.382,75.0,,75,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
467256,2017-08-09,2017,6.0,13,True,1.355,86.0,,86,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
469203,2017-07-27,2017,7.615,13,True,3.295,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Trung binh,nan
451105,2017-04-12,2017,7.231,13,True,6.342,115.0,,115,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Dai,nan
49881,2001-08-16,2001,4.962,13,True,4.381,104.0,,104,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Trung binh,nan
148873,2001-11-16,2001,5.731,13,True,5.93,106.0,,106,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
128411,2006-03-16,2006,6.3,13,True,2.667,103.0,,103,Gốc,1800000.0,,1800000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Trung binh,Trung binh,nan
514617,2018-02-16,2018,4.154,13,True,2.168,95.0,,95,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
84768,2006-09-24,2006,6.6,13,True,4.076,112.0,,112,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
605767,2019-10-10,2019,7.231,13,True,2.757,102.0,,102,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Trung binh,nan
640939,2017-12-10,2017,9.5,13,True,1.627,180.0,180,180,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
420513,2017-08-24,2017,7.0,13,True,2.236,70.0,,70,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
51297,2010-01-23,2010,5.538,13,True,5.165,170.0,,170,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
87147,2011-09-01,2011,5.3,13,True,1.101,103.0,,103,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
1121612,2023-08-05,2023,7.462,13,True,44.847,130.0,,130,Gốc,,,,Không có,464012225.0,,464012225,Gốc,,,True,False,True,False,Cao,Cao,Dai,Cao
87295,2006-04-27,2006,7.3,13,True,5.598,117.0,,117,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Dai,nan
95916,2011-11-25,2011,4.2,13,True,1.689,75.0,,75,Gốc,4300.0,,4300,Gốc,,,,Không có,,,True,True,False,False,Thap,Trung binh,Ngan,nan
581529,2020-06-18,2020,6.154,13,True,4.474,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
36345,2004-11-26,2004,5.7,13,True,6.577,87.0,,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
